Index,EmployerName,JobTitle,CaseStatus,NewChgEmp,WageInfo,DecisionDate,StartDate,WorkSite,MoreInfo,College,Citizenship
473,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,56500.00/Year,2016-01-27,2016-07-06,"philadelphia,PA",https://h1bsalary.online//extended_lca_data.php?LCADataID=450992,,
450,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,Yes,59000.00/Year,2016-01-27,2016-06-08,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475962,,
486,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,No,52000.00/Year,2016-01-26,2016-06-03,"atlanta,GA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475938,,
478,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,No,55000.00/Year,2016-01-26,2016-06-04,"boston,MA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475911,,
479,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,No,55000.00/Year,2016-01-26,2016-06-04,"boston,MA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475926,,
495,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,No,51000.00/Year,2016-01-26,2016-06-04,"charlotte,NC",https://h1bsalary.online//extended_lca_data.php?LCADataID=475936,,
285,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,80000.00/Year,2016-01-26,2016-06-16,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=451023,,
245,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,Yes,90000.00/Year,2016-01-26,2016-06-05,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=451019,,
128,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,No,125000.00/Year,2016-01-25,2016-05-27,"seattle,WA",https://h1bsalary.online//extended_lca_data.php?LCADataID=450960,,
451,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,Yes,59000.00/Year,2016-01-25,2016-06-15,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475878,,
455,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,58000.00/Year,2016-01-25,2016-05-26,"san francisco,CA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475870,,
482,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,54000.00/Year,2016-01-25,2016-05-26,"tampa,FL",https://h1bsalary.online//extended_lca_data.php?LCADataID=525997,,
483,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,54000.00/Year,2016-01-25,2016-05-26,"tampa,FL",https://h1bsalary.online//extended_lca_data.php?LCADataID=525897,,
384,ERNST AMP; YOUNG US LLP,ASSURANCE SENIOR,certified,Yes,68900.00/Year,2016-01-25,2016-05-27,"miami,FL",https://h1bsalary.online//extended_lca_data.php?LCADataID=475900,,
335,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,74000.00/Year,2016-01-25,2016-06-10,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450973,,
343,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,72000.00/Year,2016-01-25,2016-06-04,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=525900,,
346,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,72000.00/Year,2016-01-22,2016-06-10,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=525719,,
396,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,No,68000.00/Year,2016-01-22,2016-05-27,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=525655,,
430,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,No,62000.00/Year,2016-01-22,2016-06-18,"cleveland,OH",https://h1bsalary.online//extended_lca_data.php?LCADataID=450935,,
461,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,57000.00/Year,2016-01-22,2016-05-27,"los angeles,CA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475847,,
494,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,No,51000.00/Year,2016-01-22,2016-05-25,"raleigh,NC",https://h1bsalary.online//extended_lca_data.php?LCADataID=475862,,
198,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,Yes,102000.00/Year,2016-01-22,2016-06-09,"chicago,IL",https://h1bsalary.online//extended_lca_data.php?LCADataID=450944,,
248,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,Yes,88000.00/Year,2016-01-21,2016-07-14,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450885,,
150,ERNST AMP; YOUNG US LLP,ASSURANCE SENIOR MANAGER,certified,No,118000.00/Year,2016-01-21,2016-06-24,"chicago,IL",https://h1bsalary.online//extended_lca_data.php?LCADataID=475799,,
151,ERNST AMP; YOUNG US LLP,ASSURANCE SENIOR MANAGER,certified,No,118000.00/Year,2016-01-21,2016-06-24,"los angeles,CA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475769,,
79,ERNST AMP; YOUNG US LLP,ADVISORY MANAGER,certified,No,136000.00/Year,2016-01-21,2016-07-14,"houston,TX",https://h1bsalary.online//extended_lca_data.php?LCADataID=524756,,
493,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,51000.00/Year,2016-01-21,2016-07-14,"richmond,VA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475748,,
462,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,57000.00/Year,2016-01-21,2016-07-14,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475790,,
477,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,No,55000.00/Year,2016-01-21,2016-07-14,"boston,MA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475806,,
475,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,56500.00/Year,2016-01-20,2016-07-13,"mclean,VA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475756,,
459,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,57600.00/Year,2016-01-20,2016-06-10,"tampa,FL",https://h1bsalary.online//extended_lca_data.php?LCADataID=450846,,
448,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,59000.00/Year,2016-01-20,2016-06-29,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475313,,
324,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,75000.00/Year,2016-01-20,2016-07-05,"chicago,IL",https://h1bsalary.online//extended_lca_data.php?LCADataID=524976,,
325,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,75000.00/Year,2016-01-20,2016-07-12,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=524544,,
319,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,75000.00/Year,2016-01-20,2016-07-08,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475750,,
72,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,No,140000.00/Year,2016-01-20,2016-07-13,"chicago,IL",https://h1bsalary.online//extended_lca_data.php?LCADataID=450813,,
244,ERNST AMP; YOUNG US LLP,TRANSACTION ADVISORY SERVICES STAFF,certified,Yes,90000.00/Year,2016-01-20,2016-07-05,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450817,,
140,ERNST AMP; YOUNG US LLP,ASSURANCE MANAGER,certified,Yes,120000.00/Year,2016-01-19,2016-07-12,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475708,,
366,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,No,70000.00/Year,2016-01-19,2016-05-26,"boston,MA",https://h1bsalary.online//extended_lca_data.php?LCADataID=524062,,
443,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,No,59000.00/Year,2016-01-19,2016-07-12,"iselin,NJ",https://h1bsalary.online//extended_lca_data.php?LCADataID=475702,,
440,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,60000.00/Year,2016-01-19,2016-05-27,"st. louis,MO",https://h1bsalary.online//extended_lca_data.php?LCADataID=523976,,
414,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,65000.00/Year,2016-01-19,2016-07-01,"chicago,IL",https://h1bsalary.online//extended_lca_data.php?LCADataID=521774,,
382,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,Yes,69000.00/Year,2016-01-19,2016-07-12,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=524351,,
453,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,No,58500.00/Year,2016-01-19,2016-07-12,"atlanta,GA",https://h1bsalary.online//extended_lca_data.php?LCADataID=524321,,
460,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,No,57000.00/Year,2016-01-19,2016-07-12,"chicago,IL",https://h1bsalary.online//extended_lca_data.php?LCADataID=475694,,
496,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,No,51000.00/Year,2016-01-19,2016-07-12,"atlanta,GA",https://h1bsalary.online//extended_lca_data.php?LCADataID=524526,,
499,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,48500.00/Year,2016-01-19,2016-07-07,"pittsburgh,PA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475707,,
490,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,No,51000.00/Year,2016-01-19,2016-07-12,"atlanta,GA",https://h1bsalary.online//extended_lca_data.php?LCADataID=450785,,
463,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,57000.00/Year,2016-01-15,2016-07-11,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475662,,
470,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,denied,No,56500.00/Year,2016-01-15,2016-07-06,"philadelphia,PA",https://h1bsalary.online//extended_lca_data.php?LCADataID=524700,,
383,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,Yes,69000.00/Year,2016-01-15,2016-07-11,"dallas,TX",https://h1bsalary.online//extended_lca_data.php?LCADataID=475652,,
374,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,70000.00/Year,2016-01-15,2016-07-11,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450719,,
394,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,Yes,68000.00/Year,2016-01-15,2016-07-05,"stamford,CT",https://h1bsalary.online//extended_lca_data.php?LCADataID=475635,,
422,ERNST AMP; YOUNG US LLP,TRANSACTION ADVISORY SERVICES STAFF,certified,Yes,63000.00/Year,2016-01-15,2016-07-06,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475653,,
189,ERNST AMP; YOUNG US LLP,TAS STAFF,certified,Yes,105500.00/Year,2016-01-15,2016-06-12,"boston,MA",https://h1bsalary.online//extended_lca_data.php?LCADataID=450740,,
452,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,59000.00/Year,2016-01-14,2016-06-09,"washington,DC",https://h1bsalary.online//extended_lca_data.php?LCADataID=495962,,
409,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,65000.00/Year,2016-01-13,2016-06-11,"chicago,IL",https://h1bsalary.online//extended_lca_data.php?LCADataID=450640,,
375,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,70000.00/Year,2016-01-13,2016-07-07,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450635,,
362,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,No,70000.00/Year,2016-01-13,2016-06-03,"chicago,IL",https://h1bsalary.online//extended_lca_data.php?LCADataID=522879,,
342,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,72000.00/Year,2016-01-12,2016-06-10,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=522599,,
393,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,Yes,68000.00/Year,2016-01-12,2016-07-05,"stamford,CT",https://h1bsalary.online//extended_lca_data.php?LCADataID=475518,,
444,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,59000.00/Year,2016-01-12,2016-07-06,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475485,,
464,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,No,57000.00/Year,2016-01-12,2016-05-26,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475475,,
488,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,52000.00/Year,2016-01-12,2016-05-25,"orlando,FL",https://h1bsalary.online//extended_lca_data.php?LCADataID=475511,,
487,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,52000.00/Year,2016-01-11,2016-05-27,"atlanta,GA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475389,,
476,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,Yes,55000.00/Year,2016-01-11,2016-06-08,"boston,MA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475467,,
437,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,60000.00/Year,2016-01-11,2016-05-26,"washington,DC",https://h1bsalary.online//extended_lca_data.php?LCADataID=475425,,
445,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,59000.00/Year,2016-01-08,2016-06-29,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475395,,
446,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,No,59000.00/Year,2016-01-08,2016-06-29,"chicago,IL",https://h1bsalary.online//extended_lca_data.php?LCADataID=475434,,
447,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,No,59000.00/Year,2016-01-08,2016-06-21,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475379,,
429,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,62000.00/Year,2016-01-08,2016-06-23,"houston,TX",https://h1bsalary.online//extended_lca_data.php?LCADataID=450522,,
435,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,No,60000.00/Year,2016-01-08,2016-06-24,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475415,,
436,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,No,60000.00/Year,2016-01-08,2016-06-21,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475421,,
376,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,70000.00/Year,2016-01-08,2016-06-29,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450525,,
377,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,No,70000.00/Year,2016-01-08,2016-06-23,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450512,,
378,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,No,70000.00/Year,2016-01-08,2016-06-23,"akron,OH",https://h1bsalary.online//extended_lca_data.php?LCADataID=450506,,
379,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,No,70000.00/Year,2016-01-08,2016-06-23,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450491,,
408,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,No,65000.00/Year,2016-01-08,2016-06-23,"san francisco,CA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475375,,
340,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,72000.00/Year,2016-01-08,2016-06-29,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=521906,,
341,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,No,72000.00/Year,2016-01-08,2016-06-21,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=522189,,
363,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,No,70000.00/Year,2016-01-08,2016-06-22,"chicago,IL",https://h1bsalary.online//extended_lca_data.php?LCADataID=522124,,
364,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,No,70000.00/Year,2016-01-08,2016-06-24,"dallas,TX",https://h1bsalary.online//extended_lca_data.php?LCADataID=521901,,
358,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,Yes,71000.00/Year,2016-01-08,2016-06-30,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=475437,,
320,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,No,75000.00/Year,2016-01-08,2016-06-29,"chicago,IL",https://h1bsalary.online//extended_lca_data.php?LCADataID=475411,,
321,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,No,75000.00/Year,2016-01-08,2016-06-24,"los angeles,CA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475376,,
326,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,No,75000.00/Year,2016-01-08,2016-06-24,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=521905,,
474,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,Yes,56500.00/Year,2016-01-08,2016-06-29,"mclean,VA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475385,,
457,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,Yes,58000.00/Year,2016-01-08,2016-06-23,"dallas,TX",https://h1bsalary.online//extended_lca_data.php?LCADataID=475374,,
458,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,Yes,58000.00/Year,2016-01-08,2016-06-30,"dallas,TX",https://h1bsalary.online//extended_lca_data.php?LCADataID=475393,,
176,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,Yes,110000.00/Year,2016-01-08,2016-06-30,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450504,,
193,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,No,104850.00/Year,2016-01-08,2016-06-21,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450523,,
215,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,Yes,100000.00/Year,2016-01-08,2016-06-29,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450513,,
216,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,Yes,100000.00/Year,2016-01-08,2016-06-30,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450487,,
217,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,No,100000.00/Year,2016-01-08,2016-06-23,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450511,,
218,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,No,100000.00/Year,2016-01-08,2016-06-23,"akron,OH",https://h1bsalary.online//extended_lca_data.php?LCADataID=450495,,
219,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,Yes,100000.00/Year,2016-01-08,2016-06-30,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450499,,
284,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,No,80000.00/Year,2016-01-08,2016-06-21,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450521,,
265,ERNST AMP; YOUNG US LLP,ASSURANCE SENIOR,certified,No,85000.00/Year,2016-01-08,2016-06-24,"mclean,VA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475388,,
147,ERNST AMP; YOUNG US LLP,ADVISORY MANAGER,certified,No,118250.00/Year,2016-01-08,2016-06-22,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450528,,
127,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,Yes,125000.00/Year,2016-01-08,2016-06-29,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450519,,
84,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,No,135000.00/Year,2016-01-08,2016-06-24,"chicago,IL",https://h1bsalary.online//extended_lca_data.php?LCADataID=450488,,
54,ERNST AMP; YOUNG US LLP,ADVISORY MANAGER,certified,No,148000.00/Year,2016-01-08,2016-06-23,"san jose,CA",https://h1bsalary.online//extended_lca_data.php?LCADataID=450489,,
395,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,Yes,68000.00/Year,2016-01-07,2016-06-08,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450427,,
428,ERNST AMP; YOUNG US LLP,TRANSACTION ADVISORY SERVICES STAFF,certified,Yes,62000.00/Year,2016-01-07,2016-06-29,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450473,,
427,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,62000.00/Year,2016-01-06,2016-06-29,"san antonio,TX",https://h1bsalary.online//extended_lca_data.php?LCADataID=450438,,
365,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,No,70000.00/Year,2016-01-06,2016-06-29,"chicago,IL",https://h1bsalary.online//extended_lca_data.php?LCADataID=521199,,
372,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,No,70000.00/Year,2016-01-06,2016-05-27,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450440,,
456,ERNST AMP; YOUNG US LLP,TAX STAFF,certified,Yes,58000.00/Year,2016-01-06,2016-06-29,"dallas,TX",https://h1bsalary.online//extended_lca_data.php?LCADataID=475333,,
71,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,Yes,140000.00/Year,2016-01-06,2016-06-28,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450424,,
220,ERNST AMP; YOUNG US LLP,ADVISORY SENIOR,certified,Yes,100000.00/Year,2016-01-06,2016-06-29,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450393,,
237,ERNST AMP; YOUNG US LLP,ADVISORY MANAGER,certified,Yes,94750.00/Year,2016-01-05,2016-06-08,"atlanta,GA",https://h1bsalary.online//extended_lca_data.php?LCADataID=450403,,
21,ERNST AMP; YOUNG US LLP,ADVISORY MANAGER,certified,No,166000.00/Year,2016-01-05,2016-06-28,"philadelphia,PA",https://h1bsalary.online//extended_lca_data.php?LCADataID=450343,,
466,ERNST AMP; YOUNG US LLP,ASSURANCE STAFF,certified,Yes,57000.00/Year,2016-01-05,2016-05-26,"los angeles,CA",https://h1bsalary.online//extended_lca_data.php?LCADataID=475264,,
373,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,70000.00/Year,2016-01-05,2016-06-04,"new york,NY",https://h1bsalary.online//extended_lca_data.php?LCADataID=450413,,
410,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,Yes,65000.00/Year,2016-01-05,2016-06-07,"cleveland,OH",https://h1bsalary.online//extended_lca_data.php?LCADataID=450398,,
411,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,certified,No,65000.00/Year,2016-01-05,2016-05-26,"charlotte,NC",https://h1bsalary.online//extended_lca_data.php?LCADataID=450406,,
391,ERNST AMP; YOUNG US LLP,ASSURANCE SENIOR,certified,No,68100.00/Year,2016-01-05,2016-06-01,"houston,TX",https://h1bsalary.online//extended_lca_data.php?LCADataID=475286,,
439,ERNST AMP; YOUNG US LLP,ADVISORY STAFF,denied,Yes,60000.00/Year,2016-01-04,2016-06-11,"st. louis,MO",https://h1bsalary.online//extended_lca_data.php?LCADataID=521637,,
355,ERNST AMP; YOUNG US LLP,TAX SENIOR,denied,Yes,71600.00/Year,2016-01-04,2016-05-26,"houston,TX",https://h1bsalary.online//extended_lca_data.php?LCADataID=450390,,
